epoch,train_loss,val_mean_dice,val_mean_iou,lr
62,0.101967,0.674617,0.539699,0.00010000,0
63,0.102047,0.671833,0.534961,0.00010000,0
64,0.110036,0.671511,0.534576,0.00010000,0
65,0.107560,0.675558,0.540245,0.00010000,0
66,0.110730,0.666106,0.528710,0.00010000,0
67,0.097809,0.677072,0.541978,0.00010000,0
68,0.122469,0.684925,0.552188,0.00010000,0
69,0.113626,0.652423,0.511345,0.00010000,0
70,0.124333,0.664332,0.527398,0.00010000,0
71,0.086479,0.667634,0.530967,0.00010000,0
72,0.122852,0.632574,0.488718,0.00010000,0
73,0.104549,0.657641,0.517819,0.00010000,0
74,0.102246,0.647018,0.504822,0.00010000,0
75,0.142952,0.655632,0.514630,0.00010000,0
76,0.159297,0.644148,0.504910,0.00010000,0
77,0.129763,0.657757,0.518277,0.00010000,0
78,0.088589,0.636956,0.495458,0.00010000,0
79,0.085300,0.642343,0.500250,0.00010000,0
80,0.095002,0.672245,0.535656,0.00010000,0
81,0.101728,0.662717,0.523284,0.00010000,0
82,0.076021,0.664811,0.525786,0.00010000,0
83,0.082223,0.673542,0.537231,0.00010000,0
84,0.075260,0.655354,0.515764,0.00010000,0
85,0.076552,0.670060,0.532913,0.00010000,0
86,0.076840,0.673713,0.536761,0.00010000,0
87,0.083449,0.692505,0.561693,0.00010000,0
88,0.077779,0.677252,0.541313,0.00010000,0
89,0.096337,0.623388,0.476418,0.00010000,0
90,0.087992,0.681973,0.549947,0.00010000,0
91,0.119643,0.681114,0.546467,0.00010000,0
92,0.100880,0.680189,0.544709,0.00010000,0
93,0.099609,0.672798,0.538250,0.00010000,0
94,0.092674,0.683241,0.549557,0.00010000,0
95,0.083093,0.683584,0.549638,0.00010000,0
96,0.070646,0.686224,0.552332,0.00010000,0
97,0.078168,0.696826,0.566285,0.00010000,0
98,0.138462,0.640628,0.497220,0.00010000,0
99,0.106214,0.676580,0.540040,0.00010000,0
100,0.086768,0.680186,0.547263,0.00010000,0
